Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2002,2002,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2003,2003,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2004,2004,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2005,2005,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2006,2006,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2007,2007,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2008,2008,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2009,2009,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2010,2010,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2011,2011,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2012,2012,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2013,2013,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2014,2014,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2015,2015,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2016,2016,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2017,2017,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2018,2018,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2019,2019,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2020,2020,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2021,2021,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2022,2022,t,550,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1449.9,"Other oil seeds, n.e.c.",2023,2023,t,720,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1984,1984,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1985,1985,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1986,1986,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1987,1987,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1988,1988,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1989,1989,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1990,1990,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1991,1991,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1992,1992,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1993,1993,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1994,1994,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1995,1995,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1996,1996,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1997,1997,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1998,1998,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,1999,1999,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2000,2000,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2001,2001,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2002,2002,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2003,2003,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2004,2004,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2005,2005,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2006,2006,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2007,2007,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2008,2008,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2009,2009,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2010,2010,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2011,2011,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2012,2012,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2013,2013,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2014,2014,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2015,2015,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2016,2016,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2017,2017,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2018,2018,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2019,2019,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2020,2020,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2021,2021,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2022,2022,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.1,Other pome fruits,2023,2023,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1984,1984,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1985,1985,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1986,1986,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1987,1987,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1988,1988,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1989,1989,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1990,1990,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1991,1991,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1992,1992,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1993,1993,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1994,1994,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1995,1995,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1996,1996,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1997,1997,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1998,1998,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,1999,1999,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2000,2000,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2001,2001,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2002,2002,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2003,2003,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2004,2004,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2005,2005,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2006,2006,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2007,2007,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2008,2008,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2009,2009,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2010,2010,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2011,2011,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2012,2012,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2013,2013,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2014,2014,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2015,2015,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2016,2016,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2017,2017,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2018,2018,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2019,2019,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2020,2020,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2021,2021,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2022,2022,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1709.9,Other pulses n.e.c.,2023,2023,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1984,1984,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1985,1985,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1986,1986,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1987,1987,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1988,1988,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1989,1989,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1990,1990,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1991,1991,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1992,1992,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1993,1993,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1994,1994,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1995,1995,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1996,1996,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1997,1997,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1998,1998,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",1999,1999,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2000,2000,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2001,2001,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2002,2002,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2003,2003,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2004,2004,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2005,2005,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2006,2006,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2007,2007,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2008,2008,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2009,2009,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2010,2010,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2011,2011,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2012,2012,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2013,2013,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2014,2014,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,2015,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,2016,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2017,2017,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,2018,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,2019,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,2020,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2021,2021,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2022,2022,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2023,2023,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1984,1984,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1985,1985,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1986,1986,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1987,1987,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1988,1988,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1989,1989,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1990,1990,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1991,1991,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1992,1992,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1993,1993,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1994,1994,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1995,1995,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1996,1996,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1997,1997,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1998,1998,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,1999,1999,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2000,2000,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2001,2001,t,5,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2002,2002,t,16,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2003,2003,t,10,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2004,2004,t,18,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2005,2005,t,38,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2006,2006,t,21,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2007,2007,t,9,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2008,2008,t,17,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2009,2009,t,18,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2010,2010,t,10,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2011,2011,t,83,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2012,2012,t,70,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2013,2013,t,113,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2014,2014,t,124,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2015,2015,t,202,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2016,2016,t,110,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2017,2017,t,175,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2018,2018,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2019,2019,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2020,2020,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2021,2021,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2022,2022,t,0,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1349.2,Other stone fruits,2023,2023,t,10,A,Official figure,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1984,1984,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1985,1985,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1986,1986,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1987,1987,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1988,1988,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1989,1989,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1990,1990,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1991,1991,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1992,1992,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1993,1993,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1994,1994,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1995,1995,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1996,1996,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1997,1997,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1998,1998,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,1999,1999,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2000,2000,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2001,2001,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2002,2002,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2003,2003,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2004,2004,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2005,2005,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2006,2006,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2007,2007,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2008,2008,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2009,2009,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2010,2010,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2011,2011,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2012,2012,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2013,2013,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2014,2014,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2015,2015,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2016,2016,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2017,2017,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2018,2018,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2019,2019,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2020,2020,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2021,2021,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2022,2022,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1809,Other sugar crops n.e.c.,2023,2023,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1984,1984,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1985,1985,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1986,1986,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1987,1987,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1988,1988,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1989,1989,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1990,1990,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1991,1991,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1992,1992,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1993,1993,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1994,1994,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1995,1995,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1996,1996,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1997,1997,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1998,1998,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",1999,1999,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2000,2000,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2001,2001,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2002,2002,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2003,2003,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2004,2004,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2005,2005,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2006,2006,,,,,
QCL,Crops and livestock products,246,Finland,5510,Production,1319,"Other tropical fruits, n.e.c.",2007,2007,,,,,
